6.200000000000000000e+01
1.440000000000000000e+02
1.760000000000000000e+02
1.840000000000000000e+02
2.260000000000000000e+02
2.880000000000000000e+02
3.060000000000000000e+02
3.260000000000000000e+02
3.700000000000000000e+02
3.860000000000000000e+02
4.040000000000000000e+02
4.280000000000000000e+02
4.300000000000000000e+02
4.960000000000000000e+02
5.260000000000000000e+02
5.340000000000000000e+02
5.500000000000000000e+02
6.720000000000000000e+02
7.160000000000000000e+02
7.560000000000000000e+02
7.940000000000000000e+02
8.620000000000000000e+02
9.160000000000000000e+02
9.760000000000000000e+02
1.002000000000000000e+03
1.086000000000000000e+03
1.156000000000000000e+03
1.210000000000000000e+03
1.282000000000000000e+03
1.288000000000000000e+03
1.322000000000000000e+03
1.396000000000000000e+03
1.436000000000000000e+03
1.526000000000000000e+03
1.576000000000000000e+03
1.600000000000000000e+03
1.656000000000000000e+03
1.846000000000000000e+03
1.892000000000000000e+03
1.926000000000000000e+03
1.964000000000000000e+03
2.014000000000000000e+03
2.016000000000000000e+03
2.136000000000000000e+03
2.146000000000000000e+03
2.266000000000000000e+03
2.276000000000000000e+03
2.380000000000000000e+03
2.476000000000000000e+03
2.502000000000000000e+03
2.584000000000000000e+03
2.666000000000000000e+03
2.746000000000000000e+03
2.822000000000000000e+03
2.926000000000000000e+03
3.004000000000000000e+03
3.158000000000000000e+03
3.256000000000000000e+03
3.356000000000000000e+03
3.466000000000000000e+03
3.576000000000000000e+03
3.628000000000000000e+03
3.732000000000000000e+03
3.776000000000000000e+03
3.844000000000000000e+03
3.964000000000000000e+03
3.966000000000000000e+03
4.060000000000000000e+03
4.304000000000000000e+03
4.306000000000000000e+03
4.434000000000000000e+03
4.576000000000000000e+03
4.698000000000000000e+03
4.798000000000000000e+03
4.966000000000000000e+03
5.006000000000000000e+03
5.286000000000000000e+03
5.426000000000000000e+03
5.552000000000000000e+03
5.674000000000000000e+03
5.776000000000000000e+03
5.864000000000000000e+03
5.890000000000000000e+03
6.040000000000000000e+03
6.046000000000000000e+03
6.192000000000000000e+03
6.406000000000000000e+03
6.436000000000000000e+03
6.606000000000000000e+03
6.796000000000000000e+03
6.826000000000000000e+03
6.976000000000000000e+03
7.138000000000000000e+03
7.176000000000000000e+03
7.504000000000000000e+03
7.996000000000000000e+03
8.276000000000000000e+03
8.306000000000000000e+03
8.464000000000000000e+03
8.724000000000000000e+03
8.898000000000000000e+03
9.010000000000000000e+03
9.212000000000000000e+03
9.226000000000000000e+03
9.248000000000000000e+03
9.456000000000000000e+03
9.472000000000000000e+03
9.766000000000000000e+03
9.816000000000000000e+03
1.006600000000000000e+04
1.007600000000000000e+04
1.067600000000000000e+04
1.072600000000000000e+04
1.119400000000000000e+04
1.132600000000000000e+04
1.144000000000000000e+04
1.158600000000000000e+04
1.189000000000000000e+04
1.189600000000000000e+04
1.193600000000000000e+04
1.250600000000000000e+04
1.291000000000000000e+04
1.291600000000000000e+04
1.323800000000000000e+04
